year_month,year,month,zabol_aod,wwte_index,toward_pixel_count,source_valid_pixel_count,source_aod_mean,source_aod_toward_mean,mean_dist_decay,mean_cosang_toward,high_toward_aod_mean,high_toward_fraction,wwte_index_norm
2011-12,2011,12,0.21045413613319397,0.005219196900725365,49142,135818,0.20261070132255554,0.2012176811695099,0.16122730404766297,0.5438148975372314,0.3667295277118683,0.25009157136461685,0.1417938406857355
2012-01,2012,01,0.14108197391033173,0.008441873826086521,59987,128582,0.19097863137722015,0.17920243740081787,0.16840661059257786,0.6829912066459656,0.30788853764533997,0.2500541784053211,0.343014832804235
2012-02,2012,02,0.1869727373123169,0.01354390662163496,58599,120519,0.2728995680809021,0.27958810329437256,0.17312122061704738,0.6777397394180298,0.48961973190307617,0.250789262615403,0.661581082142532
2012-03,2012,03,0.4414370059967041,0.016179030761122704,68821,144343,0.3962494432926178,0.4104710519313812,0.16989552609873373,0.6852186918258667,0.756618857383728,0.2502143241161855,0.8261158170799189
2012-04,2012,04,0.10535011440515518,0.01896389201283455,78307,175656,0.2903960049152374,0.33494946360588074,0.17104296172211508,0.5954939126968384,0.6625231504440308,0.250105354566003,1.0
2012-05,2012,05,0.22507734596729279,0.018211957067251205,81614,176878,0.31458425521850586,0.3231184184551239,0.1673014378817938,0.649132251739502,0.6577149033546448,0.25018991839635357,0.9530498715002609
2012-06,2012,06,0.16154035925865173,0.009646992199122906,106496,178995,0.37117770314216614,0.3037342429161072,0.12086133969900709,0.6318292617797852,0.6844012141227722,0.25008451021634615,0.4182613189581139
2012-07,2012,07,0.2173614799976349,0.013695941306650639,99894,175195,0.38335320353507996,0.37519022822380066,0.12774746893232986,0.6570192575454712,0.7270498871803284,0.2500850901956073,0.6710739884635247
2012-08,2012,08,0.34308210015296936,0.012229900807142258,103766,174668,0.34049949049949646,0.31706586480140686,0.128072113111065,0.634898841381073,0.6443684697151184,0.2502361081664514,0.5795357639907388
2012-09,2012,09,0.2234954833984375,0.008685984648764133,94066,180397,0.2392437756061554,0.21474547684192657,0.13341062352156147,0.5943058133125305,0.42349523305892944,0.25046244126464395,0.3582568887296975
2012-10,2012,10,0.18463514745235443,0.007833870127797127,69848,180888,0.1851624846458435,0.18488559126853943,0.15877136593501207,0.4349961280822754,0.36885958909988403,0.2505726720879624,0.3050516394047607
2012-11,2012,11,0.1177762895822525,0.003947075922042131,70980,168202,0.1651107668876648,0.15914686024188995,0.1562344753491727,0.490322083234787,0.3158942461013794,0.25069033530571994,0.062363773274708864
2012-12,2012,12,0.12137936055660248,0.006487186066806316,60190,144635,0.16510194540023804,0.17205281555652618,0.15813222011108077,0.5984083414077759,0.3064482510089874,0.2510882206346569,0.22096592150662772
2013-01,2013,01,0.16331550478935242,0.008063267916440964,63908,130114,0.2048770934343338,0.2066812962293625,0.16040216078425681,0.6225404143333435,0.36526715755462646,0.2505007197846905,0.3193750269765787
2013-02,2013,02,0.1495535671710968,0.007874082773923874,61428,139912,0.20029214024543762,0.20272012054920197,0.1769446960615855,0.5804007649421692,0.34684014320373535,0.25035814286644525,0.30756248015508736
2013-03,2013,03,0.12010303884744644,0.006561084184795618,71901,156429,0.22711139917373657,0.22782370448112488,0.16633676440186385,0.580025851726532,0.4424095153808594,0.25048330343110664,0.2255800522314539
2013-04,2013,04,0.1451244354248047,0.013775301165878773,89456,176309,0.27769437432289124,0.2945817708969116,0.14840457837491974,0.6474992632865906,0.580235481262207,0.2500111786800215,0.6760291453030456
2013-05,2013,05,0.17092588543891907,0.010502145625650883,86585,177803,0.2728400230407715,0.2760128974914551,0.15962473669468294,0.6225737929344177,0.5222670435905457,0.2508171161286597,0.4716563147596896
2013-06,2013,06,0.3833134174346924,0.009593626484274864,92189,177084,0.35190901160240173,0.31755632162094116,0.14851893201378452,0.6180547475814819,0.7004331946372986,0.2501274555532656,0.41492921265781124
2013-07,2013,07,0.22212457656860352,0.011158927343785763,113765,169942,0.36338987946510315,0.3448927700519562,0.12304400911794593,0.6535190343856812,0.7206135988235474,0.2502527139278337,0.51266516299029
2013-08,2013,08,0.24374297261238098,0.010137811303138733,108772,174508,0.3086516261100769,0.3039762079715729,0.12818772908580095,0.6251367330551147,0.5454609990119934,0.2500367741698231,0.44890761374601285
2013-09,2013,09,0.15886880457401276,0.005512464325875044,79449,175217,0.230210080742836,0.20205259323120117,0.14376479137638196,0.6499083042144775,0.38838574290275574,0.2500597867814573,0.16010518979437846
2013-10,2013,10,0.17957326769828796,0.004711546935141087,72564,179674,0.18266567587852478,0.1442224234342575,0.1471627517817505,0.6123223900794983,0.28975337743759155,0.2501791521966816,0.11009664233491326
2013-11,2013,11,0.11767084151506424,0.00412764260545373,62076,173286,0.16274072229862213,0.18856127560138702,0.15823826494983706,0.46649420261383057,0.36989495158195496,0.2506121528448998,0.0736381914125298
2013-12,2013,12,0.2088019996881485,0.005642119329422712,63247,141464,0.1625698059797287,0.1572323441505432,0.167693773769709,0.6174734234809875,0.3023622930049896,0.2502253071291919,0.16820072932602595
2014-01,2014,01,0.1586051881313324,0.006067545618861914,64465,128893,0.18474964797496796,0.18435005843639374,0.1615661482302618,0.6109182834625244,0.35266873240470886,0.250027146513612,0.19476395673507024
2014-02,2014,02,0.1914370208978653,0.010470801964402199,56084,132767,0.20726832747459412,0.19930964708328247,0.1683383713797616,0.5910199880599976,0.3477818965911865,0.2509806718493688,0.4696992452925479
2014-03,2014,03,0.21117480099201202,0.008772549219429493,88060,161581,0.21026770770549774,0.19776730239391327,0.14604528450337637,0.6529749631881714,0.37592631578445435,0.2500113558937088,0.36366190114484787
2014-04,2014,04,0.12531636655330658,0.009421100839972496,66238,174753,0.232779398560524,0.22226367890834808,0.16826574675933006,0.5650972723960876,0.40530744194984436,0.2500830339080286,0.40415686962857156
2014-05,2014,05,0.11208169162273407,0.011648319661617279,82900,177210,0.23290060460567474,0.2088996022939682,0.17324270086151788,0.6735146641731262,0.3645477890968323,0.2508443908323281,0.5432223705571619
2014-06,2014,06,0.10923439264297485,0.00938617903739214,87264,178902,0.28158268332481384,0.2384530007839203,0.13214837776774524,0.6212930083274841,0.4896133542060852,0.2500687568756876,0.4019763842977318
2014-07,2014,07,0.3722229599952698,0.011426862329244614,95037,176340,0.3232506811618805,0.3030758798122406,0.13376051059135743,0.6312251091003418,0.6442561745643616,0.25019729158117365,0.5293947777937483
2014-08,2014,08,0.14580295979976654,0.009986472316086292,93928,176585,0.30222952365875244,0.2855689227581024,0.12867844374443788,0.6066628694534302,0.5443655252456665,0.2503087471254578,0.43945814616790985
2014-09,2014,09,0.14774325489997864,0.007935523986816406,81043,180040,0.2249096930027008,0.21195773780345917,0.14195839510225636,0.6650594472885132,0.3870302140712738,0.25026220648297814,0.3113988131482911
2014-10,2014,10,0.15579304099082947,0.004986603278666735,84341,179001,0.18606756627559662,0.19162817299365997,0.15268673865623406,0.5588950514793396,0.36848029494285583,0.25011560213893597,0.12727090820598413
2014-11,2014,11,0.11498171091079712,0.007183360401540995,69598,165287,0.17003926634788513,0.1790228933095932,0.16204455063082304,0.5961093306541443,0.376449853181839,0.250007184114486,0.2644344085958352
2014-12,2014,12,0.17038103938102722,0.00423683226108551,52712,138722,0.17599047720432281,0.16958381235599518,0.16527352152221053,0.5698416233062744,0.3308505415916443,0.2501707391106389,0.08045589338643831
2015-01,2015,01,0.15233059227466583,0.00665217125788331,64423,136858,0.1977103352546692,0.1826651245355606,0.16565094419631113,0.6639594435691833,0.32856544852256775,0.25014358226099376,0.23126744555085146
2015-02,2015,02,0.18404904007911682,0.012999366037547588,68503,140849,0.21115651726722717,0.23567233979701996,0.16549531499738235,0.6558793783187866,0.38313159346580505,0.250689750813833,0.6275804674000013
2015-03,2015,03,0.08543659001588821,0.008504324592649937,67330,153909,0.23093178868293762,0.23984409868717194,0.18020017094302052,0.60037761926651,0.42222219705581665,0.2500222783306104,0.3469142014029173
2015-04,2015,04,0.4184652268886566,0.012170927599072456,74659,175378,0.34423843026161194,0.32772213220596313,0.15309840919433715,0.6259204149246216,0.7292265892028809,0.25021765627720705,0.5758535309555778
2015-05,2015,05,0.12422666698694229,0.010966315865516663,87575,177354,0.26007992029190063,0.24625544250011444,0.1465874111671087,0.6919037103652954,0.44525831937789917,0.2503339994290608,0.5006386789062933
2015-06,2015,06,0.14925478398799896,0.008784294128417969,92097,177414,0.3330928683280945,0.2764955461025238,0.1355699164046295,0.6281275749206543,0.5762575268745422,0.2504859007350945,0.36439524249234817
2015-07,2015,07,0.14545838534832,0.012156170792877674,114315,176100,0.342681884765625,0.3145157992839813,0.12836707279430332,0.6160202622413635,0.6621636152267456,0.25020338538249576,0.5749321295083378
2015-08,2015,08,0.16820161044597626,0.009164872579276562,88332,176307,0.2935956120491028,0.2696274220943451,0.13442519284084686,0.6675215363502502,0.5086214542388916,0.25056604627994383,0.38815821198458345
2015-09,2015,09,0.16569998860359192,0.008212164044380188,71540,180716,0.267509400844574,0.25018852949142456,0.1540769222004644,0.6155107617378235,0.4834882318973541,0.2501118255521387,0.3286719646716833
2015-10,2015,10,0.18614663183689117,0.004538096487522125,90361,179337,0.21573589742183685,0.2120002657175064,0.14291430782097866,0.5500454306602478,0.45267993211746216,0.2504509688914465,0.09926655543460323
2015-11,2015,11,0.10216886550188065,0.0036649643443524837,74649,156662,0.18157318234443665,0.17278030514717102,0.16261560668767217,0.5447409152984619,0.3750198185443878,0.250385135768731,0.044748985051882476
2015-12,2015,12,0.1534905731678009,0.003624493721872568,64788,142310,0.17350085079669952,0.16408808529376984,0.1597749417942877,0.5994572639465332,0.315228134393692,0.25006173982836327,0.0422220364946208
2016-01,2016,01,0.12327755987644196,0.004755977541208267,62437,134297,0.18378397822380066,0.17007102072238922,0.15940032168780005,0.6036458611488342,0.3133135139942169,0.25006006054102536,0.11287084863617394
2016-02,2016,02,0.6035749316215515,0.004328517243266106,58183,144271,0.19304712116718292,0.1790034919977188,0.15947907086736388,0.6014313697814941,0.3421317934989929,0.25019335544746746,0.08618061960133148
2016-03,2016,03,0.14032621681690216,0.009406189434230328,84378,158429,0.22548246383666992,0.21710436046123505,0.15034771105480277,0.6468609571456909,0.40100979804992676,0.2503377657683282,0.4032258151273561
2016-04,2016,04,0.15178744494915009,0.005887442268431187,87094,174989,0.21624597907066345,0.21396435797214508,0.14683399484645765,0.6095131039619446,0.4018173813819885,0.2502353778675913,0.18351846868371202
2016-05,2016,05,0.151908740401268,0.011407405138015747,83982,173898,0.23982974886894226,0.2265586405992508,0.16453301190788894,0.635678231716156,0.3941105306148529,0.25047033888214143,0.5281798886150966
2016-06,2016,06,0.1146126240491867,0.007705815136432648,90882,173922,0.2905392646789551,0.2742193639278412,0.1346604307468187,0.6352745890617371,0.5326444506645203,0.250280583613917,0.2970560031666669
2016-07,2016,07,0.32388922572135925,0.010495150461792946,105154,169061,0.331470787525177,0.3135204613208771,0.1244786191228248,0.663263201713562,0.6256795525550842,0.25015691271848906,0.47121954314276193
2016-08,2016,08,0.15635547041893005,0.00951236579567194,85213,173527,0.2789609134197235,0.26439982652664185,0.1434073149235327,0.6318426728248596,0.5225365161895752,0.25046647811953576,0.4098553697751337
2016-09,2016,09,0.1482178121805191,0.00489110266789794,89943,179506,0.21503011882305145,0.18590368330478668,0.13840240715964264,0.6544140577316284,0.3750772476196289,0.25005837030119077,0.12130793764086426
2016-10,2016,10,0.15415847301483154,0.007936956360936165,60837,179582,0.1824807971715927,0.1563379019498825,0.1576658537330587,0.6312915086746216,0.28622961044311523,0.25060407317915084,0.3114882492748834
2016-11,2016,11,0.15015114843845367,0.005731196608394384,60546,158867,0.18743102252483368,0.19185306131839752,0.15941956680341357,0.47584378719329834,0.40104350447654724,0.250322069170548,0.17376263294374197
2016-12,2016,12,0.15964213013648987,0.006741178222000599,63264,140673,0.17361992597579956,0.17020153999328613,0.1495385765418969,0.5905506610870361,0.33004727959632874,0.2502212948912494,0.23682495877353646
2017-01,2017,01,0.1276363879442215,0.008919741027057171,64390,129633,0.19386468827724457,0.18754792213439941,0.16743526069873688,0.6532166004180908,0.34217795729637146,0.2500077651809287,0.3728524226425116
2017-02,2017,02,0.15152010321617126,0.008649389259517193,68321,133172,0.2113928198814392,0.21398217976093292,0.16638185769819924,0.6150349974632263,0.3893885314464569,0.250186619048316,0.35597190618202657
2017-03,2017,03,0.17387865483760834,0.011161299422383308,75221,154611,0.24333150684833527,0.2570067346096039,0.15216143117698439,0.6227352619171143,0.4795965254306793,0.2506879727735606,0.5128132734027936
2017-04,2017,04,0.13791678845882416,0.010364082641899586,69548,176239,0.2520136833190918,0.23753030598163605,0.15642191562408161,0.5529912710189819,0.4947725832462311,0.2501437855869328,0.46303578865400097
2017-05,2017,05,0.11085592955350876,0.010282125324010849,85450,177170,0.23505030572414398,0.215314120054245,0.15564024573522306,0.6826838850975037,0.410146027803421,0.2503569338794617,0.4579184488775061
2017-06,2017,06,0.1075993999838829,0.005562473554164171,102338,176885,0.2824384868144989,0.22675898671150208,0.13398664766416804,0.6086481809616089,0.5000829696655273,0.2501514588911255,0.1632277201517431
2017-07,2017,07,0.12478908151388168,0.011804509907960892,107374,174340,0.3474912941455841,0.32734450697898865,0.1254792041650775,0.5962105393409729,0.6989997029304504,0.2503119935924898,0.552974746316942
2017-08,2017,08,0.10772617906332016,0.009738677181303501,85883,175788,0.30727824568748474,0.289928674697876,0.13472870572653733,0.6526892781257629,0.5900813341140747,0.2502474296426534,0.4239860451730071
2017-09,2017,09,0.13891667127609253,0.007549235597252846,77079,180880,0.2358800172805786,0.22136586904525757,0.14425583514915666,0.6412007808685303,0.3986135721206665,0.25048327041087715,0.2872793203191654
2017-10,2017,10,0.1597008854150772,0.005824475083500147,76680,178628,0.21245522797107697,0.20512984693050385,0.1450782820430487,0.5843786597251892,0.39327874779701233,0.25,0.1795868553956959
2017-11,2017,11,0.12701785564422607,0.005563103128224611,60472,164526,0.20058199763298035,0.22360628843307495,0.1641931543316424,0.48738738894462585,0.43784916400909424,0.25,0.16326703017877586
2017-12,2017,12,0.12466070801019669,0.005238896701484919,51483,138557,0.1951654553413391,0.1909855753183365,0.17585301985716636,0.6097315549850464,0.39376822113990784,0.2501019754093584,0.14302387818101747
2018-01,2018,01,0.2019687443971634,0.01062953844666481,59934,135083,0.23261815309524536,0.23617345094680786,0.17156141654013465,0.6604765057563782,0.45241984724998474,0.2500917676110388,0.47961060568828595
2018-02,2018,02,0.2989285886287689,0.012873421423137188,62765,133110,0.2406509816646576,0.23686082661151886,0.16585101757804538,0.6169737577438354,0.38977527618408203,0.25001194933482035,0.6197166011637658
2018-03,2018,03,0.10470534861087799,0.00992809422314167,65902,149374,0.26056957244873047,0.2615049481391907,0.16822490918614713,0.5670189261436462,0.4754519760608673,0.2501289793936451,0.43581307157546173
2018-04,2018,04,0.1642276793718338,0.015566334128379822,86781,174777,0.28472450375556946,0.28113797307014465,0.13894333879933296,0.6045886874198914,0.5688223838806152,0.2500662587432733,0.7878596011564533
2018-05,2018,05,0.35754019021987915,0.0177996214479208,81314,176073,0.33836251497268677,0.32604777812957764,0.16107925612280447,0.6892067193984985,0.5981689691543579,0.25003074501315886,0.9273040135290459
2018-06,2018,06,0.33272770047187805,0.011808319948613644,88403,175360,0.37066179513931274,0.3059447407722473,0.13549430243633154,0.645540177822113,0.6473835706710815,0.2500706989581801,0.5532126417616032
2018-07,2018,07,0.27574998140335083,0.015223631635308266,97080,171927,0.4109041392803192,0.3854018449783325,0.1270708913353148,0.660892128944397,0.8277588486671448,0.2500103007828595,0.7664615717372885
2018-08,2018,08,0.4440000057220459,0.01527294423431158,93603,172473,0.36602160334587097,0.32930660247802734,0.1240398159921351,0.6470288634300232,0.6805791258811951,0.25003472110936614,0.7695406052008358
2018-09,2018,09,0.31053122878074646,0.015567083843052387,76683,178603,0.28414592146873474,0.2507534325122833,0.14051907803297423,0.6322049498558044,0.44943058490753174,0.2502249520754274,0.7879064126531418
2018-10,2018,10,0.33209824562072754,0.008888754062354565,84344,178914,0.23932470381259918,0.22165916860103607,0.1480886060821344,0.47666481137275696,0.4668319821357727,0.25029640519776153,0.37091762498062664
2018-11,2018,11,0.15577678382396698,0.005250520072877407,65652,160908,0.18528008460998535,0.19649097323417664,0.1513152617936677,0.4806760847568512,0.3867509961128235,0.2501675501127155,0.1437496308324708
2018-12,2018,12,0.1036607101559639,0.005444344598799944,56007,131980,0.18730096518993378,0.19161617755889893,0.15760120084044646,0.5732672810554504,0.3522365093231201,0.250183012837681,0.15585185649961858
2019-01,2019,01,0.16141963005065918,0.016238175332546234,61561,129501,0.2625463008880615,0.28217023611068726,0.1589497605053693,0.6100529432296753,0.5072875022888184,0.2500609151898117,0.8298087498857516
2019-02,2019,02,0.33524850010871887,0.008949539624154568,71774,132423,0.22894014418125153,0.22848868370056152,0.16382234437706839,0.6601006984710693,0.39412057399749756,0.2503274166132583,0.3747130197208258
2019-03,2019,03,0.4046577513217926,0.011159108020365238,80485,152392,0.24711762368679047,0.25680145621299744,0.1441326890035157,0.7208279371261597,0.5159826278686523,0.25002174318195935,0.5126764442702372
2019-04,2019,04,0.37796875834465027,0.01790761947631836,76021,167367,0.24927853047847748,0.28741422295570374,0.1562825056552324,0.648923397064209,0.49991488456726074,0.25006248273503373,0.9340473113911373
2019-05,2019,05,0.31871870160102844,0.014269467443227768,72161,174289,0.2469455599784851,0.2529008388519287,0.17382152512075583,0.6140279173851013,0.43493741750717163,0.2500658250301409,0.7068844345246069
2019-06,2019,06,0.2897856831550598,0.008457645773887634,86749,174101,0.2827969193458557,0.23515553772449493,0.13404291150260855,0.6740804314613342,0.45999401807785034,0.2501239207368385,0.3439996187625189
2019-07,2019,07,0.33466067910194397,0.012286985293030739,107446,172767,0.3476174473762512,0.3155669569969177,0.12849524690905573,0.6174696087837219,0.6358959078788757,0.2500139605010889,0.5831000669448015
2019-08,2019,08,0.4159821569919586,0.01195658091455698,100442,172666,0.3083057999610901,0.2873932719230652,0.12591954722515075,0.6462597250938416,0.547473669052124,0.2500647139642779,0.5624699205241097
2019-09,2019,09,0.3704017698764801,0.011039101518690586,91074,175195,0.2668829560279846,0.24236254394054413,0.1343598244842649,0.6129478216171265,0.4254186153411865,0.25006039045172057,0.5051833483481452
2019-10,2019,10,0.30918750166893005,0.009165012277662754,78564,178360,0.2076798677444458,0.19295474886894226,0.1578351889764242,0.542852520942688,0.3713367283344269,0.25026729799908354,0.38816693462371793
2019-11,2019,11,0.11587946861982346,0.008717253804206848,56906,164438,0.19051846861839294,0.2270457148551941,0.18106979677163826,0.551474392414093,0.4492361843585968,0.25006150493796786,0.36020930612263413
2019-12,2019,12,0.14710268378257751,0.0069853560999035835,66542,139857,0.17868024110794067,0.18682023882865906,0.14796510175467548,0.5879760384559631,0.340567409992218,0.2500525983589312,0.2520712015657835
2020-01,2020,01,0.16736160218715668,0.006450466811656952,67901,129534,0.17963926494121552,0.1653624176979065,0.16010622361875756,0.7042030692100525,0.28957536816596985,0.2500257728163061,0.2186732048855909
2020-02,2020,02,0.3666394054889679,0.0068998634815216064,71073,140947,0.21078380942344666,0.21135644614696503,0.14682533021973437,0.6447330117225647,0.3682439625263214,0.25003869261182166,0.24673312086825847
2020-03,2020,03,0.35810714960098267,0.014105472713708878,77034,163909,0.25244271755218506,0.27088120579719543,0.16345715375716877,0.635773777961731,0.4967753291130066,0.2500194719214892,0.6966447539918468
2020-04,2020,04,0.3164198696613312,0.009457128122448921,90946,171393,0.25115060806274414,0.27521368861198425,0.13246788951954896,0.6412088871002197,0.4864994287490845,0.2501044575902184,0.4064063801104289
2020-05,2020,05,0.41788366436958313,0.010727605782449245,84842,174083,0.24536947906017303,0.22961017489433289,0.15487831007314418,0.6439133286476135,0.40594014525413513,0.25000589330755996,0.4857338402097702
2020-06,2020,06,0.431184321641922,0.008053570054471493,89541,174453,0.27236858010292053,0.24725811183452606,0.14464172182428264,0.6711899638175964,0.4972645342350006,0.25005304832423136,0.3187695013678625
2020-07,2020,07,0.3714330494403839,0.010065233334898949,98427,171500,0.2990153729915619,0.27831533551216125,0.1303945929285714,0.6532271504402161,0.5244767665863037,0.25002285958121245,0.4443759119610076
2020-08,2020,08,0.3986026644706726,0.010729890316724777,102417,165465,0.2817476987838745,0.2689509987831116,0.13005098219948674,0.6498551368713379,0.5303956866264343,0.25001708700703984,0.48587648443508286
2020-09,2020,09,0.29142412543296814,0.012568468227982521,74574,176988,0.25053414702415466,0.24015821516513824,0.14573929728043575,0.6608624458312988,0.40108174085617065,0.2505699037197951,0.6006756032915228
2020-10,2020,10,0.25090062618255615,0.014892283827066422,51806,177951,0.1927650272846222,0.18372197449207306,0.18582396845511479,0.49624311923980713,0.32113778591156006,0.2500096513917307,0.745772518426975
2020-11,2020,11,0.10784414410591125,0.0061791823245584965,71515,165054,0.20007291436195374,0.22020822763442993,0.1487785129262534,0.5174234509468079,0.4159010350704193,0.2501153604138992,0.20173445027115122
2020-12,2020,12,0.10109375417232513,0.005952243693172932,51052,130545,0.18434731662273407,0.20174963772296906,0.1719962684789731,0.5665095448493958,0.3465002775192261,0.25025464232547207,0.187564610223564
2021-01,2021,01,0.1509285718202591,0.005168885458260775,50200,131611,0.20775514841079712,0.21876949071884155,0.16221689748047693,0.5489895939826965,0.39080068469047546,0.2500398406374502,0.1386524403523766
2021-02,2021,02,0.22087053954601288,0.0046708835288882256,67321,138573,0.2142203152179718,0.21589495241641998,0.15819793903120544,0.533653736114502,0.36314910650253296,0.25007055747835,0.10755765653564599
2021-03,2021,03,0.31064730882644653,0.01623450219631195,71627,150461,0.2922161817550659,0.30063262581825256,0.15632317058516396,0.663769543170929,0.5621429681777954,0.2500593351669063,0.8295794026274421
2021-04,2021,04,0.23192857205867767,0.016598571091890335,66014,171500,0.27395790815353394,0.25026756525039673,0.18255300731351978,0.5862672328948975,0.41852474212646484,0.25020450207531736,0.8523115306267633
2021-05,2021,05,0.24481697380542755,0.0141005152836442,82138,175212,0.2640763819217682,0.2391057014465332,0.14924355213716248,0.6523676514625549,0.41611647605895996,0.2501278336458156,0.6963352166044274
2021-06,2021,06,0.24214284121990204,0.012706448324024677,81098,171561,0.329746276140213,0.28704166412353516,0.14308526086674045,0.6925345063209534,0.6082772016525269,0.250018496140472,0.6092909539646583
2021-07,2021,07,0.5164195895195007,0.013499257154762745,104837,171299,0.36367541551589966,0.34458911418914795,0.1321115414110049,0.6848973035812378,0.6288872361183167,0.2501120787508227,0.658793210373294
2021-08,2021,08,0.3019464313983917,0.01374844927340746,89865,175552,0.33884263038635254,0.3224541246891022,0.13064766067759281,0.6627763509750366,0.5395768880844116,0.2501196238802648,0.6743525377595416
2021-09,2021,09,0.35716962814331055,0.012209441512823105,88308,174730,0.27841028571128845,0.24218037724494934,0.13417906402632956,0.6109548807144165,0.4562857449054718,0.2501245640259093,0.578258304414029
2021-10,2021,10,0.32167860865592957,0.01459443662315607,68482,178410,0.21847279369831085,0.20150353014469147,0.15890364129364307,0.5536879301071167,0.36232471466064453,0.2501387225840367,0.7271752121320396
2021-11,2021,11,0.2417232096195221,0.007119373418390751,65803,169058,0.2157803773880005,0.22204184532165527,0.15031937308318372,0.5354387760162354,0.42459747195243835,0.2500797835964926,0.2604391200421373
2021-12,2021,12,0.26158034801483154,0.0051924134604632854,60422,141290,0.2171143740415573,0.2260824292898178,0.15796614139383433,0.5767982602119446,0.41387611627578735,0.2500910264473205,0.14012150723540737
2022-01,2022,01,0.18864287436008453,0.006265008356422186,62363,130532,0.20699234306812286,0.20022138953208923,0.16020707661853792,0.6957122087478638,0.37856748700141907,0.2500040087872617,0.20709334900074391
2022-02,2022,02,0.268169641494751,0.006595447659492493,61030,139026,0.23953652381896973,0.2261095494031906,0.1518527994882708,0.6279212832450867,0.3726481795310974,0.25020481730296573,0.22772567608121946
2022-03,2022,03,0.4303615987300873,0.01861947402358055,68610,150082,0.32997816801071167,0.3189605176448822,0.15217161104520713,0.661597490310669,0.562005877494812,0.25002186270223,0.9784948565722636
2022-04,2022,04,0.47482138872146606,0.015771035104990005,68781,171109,0.3360360860824585,0.38630735874176025,0.1715689048356512,0.592086136341095,0.6360523700714111,0.2501708320611797,0.8006409424311487
2022-05,2022,05,0.5692991018295288,0.01689027063548565,88225,176404,0.40474599599838257,0.3278091549873352,0.14957396110267507,0.6492202281951904,0.647420346736908,0.25017852082742986,0.8705249826488536
2022-06,2022,06,0.5557143092155457,0.01059084665030241,92069,175642,0.3594885468482971,0.3152621388435364,0.1364109133578823,0.638861894607544,0.5850136876106262,0.25004073032182383,0.4771947254026701
2022-07,2022,07,0.6319955587387085,0.01465142983943224,114603,170122,0.35719016194343567,0.3245275020599365,0.134861737518205,0.6626682281494141,0.6682713031768799,0.2500370845440346,0.7307338162952012
2022-08,2022,08,0.4621472954750061,0.014087448827922344,84627,171022,0.34301504492759705,0.3235454857349396,0.14070211981397734,0.6668723225593567,0.5983746647834778,0.2503101846928285,0.6955193590907148
2022-09,2022,09,0.32657143473625183,0.012644357047975063,82391,176216,0.2745751142501831,0.2361551970243454,0.13365789220262353,0.6175624132156372,0.42793309688568115,0.25003944605600126,0.6054140316240154
2022-10,2022,10,0.3058169186115265,0.008275010623037815,65326,177297,0.2164328247308731,0.19244715571403503,0.1474684392297347,0.5121929049491882,0.3684048354625702,0.250007653920338,0.33259604741457993
2022-11,2022,11,0.18251338601112366,0.006339914631098509,72557,154803,0.20612011849880219,0.20924901962280273,0.15712544652449087,0.5192784070968628,0.4246196746826172,0.25001033670080075,0.2117704281046573
2022-12,2022,12,0.24487946927547455,0.009245585650205612,50912,138919,0.20748215913772583,0.23583903908729553,0.16502019759794886,0.5485392808914185,0.3951442539691925,0.2502946260213702,0.39319786212185376
2023-01,2023,01,0.23556694388389587,0.008691975846886635,53272,136505,0.21692778170108795,0.23794527351856232,0.16109894573520744,0.5858029723167419,0.4093494713306427,0.2501501726986034,0.358630973646712
2023-02,2023,02,0.5266964435577393,0.013584787026047707,69517,132945,0.23638278245925903,0.2608913481235504,0.15740618725051828,0.612359881401062,0.4121153950691223,0.25009709855143347,0.6641336171079215
2023-03,2023,03,0.41194942593574524,0.009891845285892487,73921,162739,0.2351917326450348,0.24068444967269897,0.14633070857441516,0.5847151279449463,0.4113070070743561,0.25002367392216013,0.4335497211728443
2023-04,2023,04,0.531125009059906,0.009927638806402683,69730,168928,0.2547188997268677,0.2779170572757721,0.17596511155756026,0.5194317102432251,0.4556367099285126,0.25003585257421485,0.43578463577188326
2023-05,2023,05,0.53515625,0.017319010570645332,84830,173355,0.28029927611351013,0.28171247243881226,0.1632085971750672,0.631033182144165,0.47328490018844604,0.2501237769656961,0.897295111058168
2023-06,2023,06,0.5938615798950195,0.01579231768846512,105929,175800,0.3084748685359955,0.2731982171535492,0.1376867367414225,0.6169583201408386,0.5086997151374817,0.2500448413560026,0.8019698074278244
2023-07,2023,07,0.6848168969154358,0.014301944524049759,110271,171604,0.35216227173805237,0.3167295753955841,0.12604606253249137,0.6084170341491699,0.6217085719108582,0.2500022671418596,0.7089122736705931
2023-08,2023,08,0.5757499933242798,0.015397181734442711,93789,175193,0.31674662232398987,0.29169249534606934,0.12959204243820507,0.6753323674201965,0.5160508751869202,0.25005064559809786,0.7772978807868478
2023-09,2023,09,0.5895401835441589,0.015645816922187805,82704,177792,0.2870819866657257,0.25566989183425903,0.14103795132325014,0.6839290261268616,0.45835816860198975,0.250314374153608,0.7928224339184126
2023-10,2023,10,0.40100446343421936,0.004568279255181551,81411,177853,0.23935922980308533,0.2365635186433792,0.14541090644027033,0.5821836590766907,0.46333491802215576,0.2501136210094459,0.10115113977053732
2023-11,2023,11,0.2934419512748718,0.004232095088809729,72511,171008,0.22511835396289825,0.2408449798822403,0.14890918777983073,0.5443763732910156,0.5415690541267395,0.25007240280784987,0.08016010869338776
