year_month,year,month,zabol_aod,wwte_index,toward_pixel_count,source_valid_pixel_count,source_aod_mean,source_aod_toward_mean,mean_dist_decay,mean_cosang_toward,high_toward_aod_mean,high_toward_fraction,wwte_index_norm
2023-05,2023,05,0.53515625,0.016627522185444832,106017,173355,0.28029927611351013,0.2691750228404999,0.16255932954517893,0.6244896054267883,0.4600165784358978,0.25016742597885244,0.4902806956810449
2023-06,2023,06,0.5938615798950195,0.020079610869288445,135319,175800,0.3084748685359955,0.3008977472782135,0.14722956302564294,0.6592245697975159,0.559412956237793,0.2501348665006392,0.6036174530057679
2023-07,2023,07,0.6848168969154358,0.02604062110185623,127715,171604,0.35216227173805237,0.33909836411476135,0.1367619219599411,0.6868041157722473,0.6788195967674255,0.2500332772188075,0.7993255103626548
2023-08,2023,08,0.5757499933242798,0.02300262451171875,115851,175193,0.31674662232398987,0.3105555474758148,0.13930402722013963,0.6678220629692078,0.5656208992004395,0.25008847571449533,0.6995839585591884
2023-09,2023,09,0.5895401835441589,0.019661039113998413,101699,177792,0.2870819866657257,0.27962377667427063,0.1514542724205496,0.6688429117202759,0.5061297416687012,0.25023844875564166,0.5898751741140594
2023-10,2023,10,0.40100446343421936,0.01204670686274767,73903,177853,0.23935922980308533,0.23387761414051056,0.18404597382583288,0.5572189092636108,0.42540374398231506,0.25021988281937135,0.3398863106793701
2023-11,2023,11,0.2934419512748718,0.0032557090744376183,45690,171008,0.22511835396289825,0.22674560546875,0.19718489676308767,0.5229180455207825,0.5263012647628784,0.25007660319544756,0.051265920467804614
2023-12,2023,12,0.23838840425014496,0.002453118097037077,35247,141993,0.1967121660709381,0.1769341677427292,0.2137884992538472,0.5242736339569092,0.3591402471065521,0.250234062473402,0.02491576924996927
2024-01,2024,01,0.2390669733285904,0.004329918883740902,54262,133883,0.19690437614917755,0.18102560937404633,0.20780493207710302,0.5895031094551086,0.3533337414264679,0.25019350558401826,0.08653368662996694
2024-02,2024,02,0.19738391041755676,0.0060548195615410805,52094,137003,0.2137758880853653,0.20344290137290955,0.2178046933378196,0.5878325700759888,0.3455755114555359,0.25000959803432254,0.143164517246816
2024-03,2024,03,0.4984062612056732,0.006164344493299723,60848,153612,0.2357243001461029,0.2348393350839615,0.18456474586080088,0.580680787563324,0.4150445759296417,0.2500328687877991,0.1467603694246097
2024-04,2024,04,0.5122901797294617,0.014487987384200096,77877,173178,0.2543505132198334,0.26125746965408325,0.17796767213557751,0.6529690623283386,0.4503518044948578,0.2501637197118533,0.4200368639708803
2024-05,2024,05,0.7007321715354919,0.013288340531289577,93680,174110,0.2585708796977997,0.2481440305709839,0.15972963117495173,0.6712514162063599,0.45752567052841187,0.2501387702818104,0.38065082939997746
2024-06,2024,06,0.6697812676429749,0.018177198246121407,119244,176038,0.295228511095047,0.28392472863197327,0.1405183318547262,0.6912186741828918,0.5008347034454346,0.2500251584985408,0.5411586642694064
2024-07,2024,07,0.7784286141395569,0.02608414553105831,130264,165742,0.3638003170490265,0.35509806871414185,0.13509763913991893,0.7105626463890076,0.7135897874832153,0.250046060308297,0.8007544764530279
2024-08,2024,08,0.7406786680221558,0.022868134081363678,122532,168209,0.33103030920028687,0.325853168964386,0.13959863325363853,0.6691945791244507,0.6016240119934082,0.250040805667091,0.6951684551745306
2024-09,2024,09,0.7411741614341736,0.016673913225531578,96496,176643,0.2667737901210785,0.27079999446868896,0.15792570864178862,0.6677102446556091,0.4857294261455536,0.25014508373404076,0.4918037764978734
2024-10,2024,10,0.5550803542137146,0.006813372019678354,91575,176914,0.21760869026184082,0.2020147442817688,0.15754900572041353,0.6197863221168518,0.3884413242340088,0.25001365001365,0.16806882409974824
2024-11,2024,11,0.3602008819580078,0.004096887540072203,57378,161337,0.2157297283411026,0.19071759283542633,0.2067756974846201,0.5437702536582947,0.40390029549598694,0.25002614242392557,0.07888295130267314
2024-12,2024,12,0.2554687559604645,0.0034769875928759575,35275,134170,0.21481871604919434,0.18796361982822418,0.20637378079458843,0.5094641447067261,0.38196349143981934,0.25003543586109145,0.058530794589606416
2025-01,2025,01,0.30933478474617004,0.003127851989120245,34854,134639,0.18813683092594147,0.16839034855365753,0.19992390630407783,0.5062471628189087,0.3112739622592926,0.25012911000172144,0.047068198804777375
2025-02,2025,02,0.32926782965660095,0.004125697538256645,35255,134066,0.22565828263759613,0.19915901124477386,0.20130931767279092,0.507357120513916,0.3277947008609772,0.2500070911927386,0.07982882264950085
2025-03,2025,03,0.25602230429649353,0.0033574963454157114,41017,162960,0.2017545998096466,0.18466384708881378,0.18533057699401814,0.5060997009277344,0.3520011007785797,0.2500914255064973,0.05460773473914174
2025-04,2025,04,0.5169553160667419,0.00589864794164896,43622,173894,0.23960807919502258,0.24570345878601074,0.18205871614227567,0.5080153942108154,0.46156632900238037,0.25001146210627667,0.1380371909798052
2025-05,2025,05,0.6501874923706055,0.006546705961227417,45107,177107,0.27300548553466797,0.27812397480010986,0.18386244347115505,0.5072463154792786,0.5128260850906372,0.25016072893342495,0.15931381543069417
2025-06,2025,06,0.5647321343421936,0.006704791449010372,45733,177800,0.3134646415710449,0.2903563380241394,0.18450577994934506,0.5089431405067444,0.49981552362442017,0.2500382655850261,0.16450397657842816
2025-07,2025,07,0.6283214688301086,0.007763672154396772,43847,171039,0.36861249804496765,0.3346470892429352,0.18487260337962133,0.5095537304878235,0.6058604121208191,0.2500513147991881,0.19926846745141139
2025-08,2025,08,0.5410357117652893,0.0069256252609193325,44339,172872,0.33270546793937683,0.3158082664012909,0.1852912634418173,0.5089919567108154,0.6128596663475037,0.25007329890164415,0.1717542503812298
2025-09,2025,09,0.4522812068462372,0.005877383053302765,45965,178096,0.27084851264953613,0.25015905499458313,0.1856701084004958,0.5097487568855286,0.4653983414173126,0.2500380724464266,0.1373390358306314
2025-10,2025,10,0.40871426463127136,0.005227746441960335,43897,176261,0.22999079525470734,0.23295322060585022,0.19117252711214588,0.5013436675071716,0.4356520473957062,0.2501082078501948,0.1160105840693649
2025-11,2025,11,0.2979821562767029,0.004012914840131998,40834,161042,0.21670788526535034,0.21413031220436096,0.19754575385778927,0.5050420165061951,0.386558473110199,0.2501346916785032,0.07612601357984843
2025-12,2025,12,0.258040189743042,0.004233685787767172,34245,129010,0.2207874208688736,0.20173008739948273,0.2055369510637855,0.508207380771637,0.3722764551639557,0.2501971090670171,0.08337422346321027
